date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:32:56	745/745	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:32:57%20GMT	http://images.art.com/images/products/small/10278000/10278214.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10278000/10278214.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:57	745/745	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:32:57%20GMT	http://images.art.com/images/products/small/10091000/10091830.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10091000/10091830.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:57	745/745	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:32:58%20GMT	http://images.art.com/images/products/small/10286000/10286330.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10286000/10286330.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:57	745/745	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:32:58%20GMT	http://images.art.com/images/products/small/10299000/10299187.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10299000/10299187.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:57	746/746	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:32:58%20GMT	http://images.art.com/images/products/small/10098000/10098746.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10098000/10098746.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:58	745/745	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:32:58%20GMT	http://images.art.com/images/products/small/10092000/10092624.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10092000/10092624.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:58	745/745	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:32:59%20GMT	http://images.art.com/images/products/small/10122000/10122387.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10122000/10122387.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:58	745/745	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:32:59%20GMT	http://images.art.com/images/products/small/10007000/10007531.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10007000/10007531.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:58	746/746	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:32:59%20GMT	http://images.art.com/images/products/small/10117000/10117646.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10117000/10117646.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:59	745/745	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:32:59%20GMT	http://images.art.com/images/products/small/10104000/10104554.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10104000/10104554.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:59	745/745	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:00%20GMT	http://images.art.com/images/products/small/12219000/12219562.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/12219000/12219562.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:59	745/745	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:00%20GMT	http://images.art.com/images/products/small/10100000/10100880.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10100000/10100880.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:59	745/745	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:00%20GMT	http://images.art.com/images/products/small/10058000/10058424.jpg	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/products/small/10058000/10058424.jpg	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:32:59	725/725	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:00%20GMT	http://images.art.com/images/aff/art_logo.gif	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/aff/art_logo.gif	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:33:00	729/729	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:01%20GMT	http://images.art.com/images/aff/searchbox/go.gif	C:/My%20Web%20Sites/NewSparkSite/images.art.com/images/aff/searchbox/go.gif	(from http://www.inspirationalspark.com/inspirational-posters.html)
11:33:00	373/373	---M--	200	added ('OK')	image/jpeg	etag:%2254a767-175-41117422ce0c0%22	http://www.inspirationalspark.com/image-files/inspirational-spark-middle.jpg	C:/My%20Web%20Sites/NewSparkSite/www.inspirationalspark.com/image-files/inspirational-spark-middle.jpg	(from http://www.inspirationalspark.com/support-files/inspirational.css)
11:33:01	765/765	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:02%20GMT	http://imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_top_left.gif	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_top_left.c7.delayed	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:01	9234/9234	---M--	200	added ('OK')	image/jpeg	etag:%2254a768-2412-4111700316600%22	http://www.inspirationalspark.com/image-files/inspirational-spark-right.jpg	C:/My%20Web%20Sites/NewSparkSite/www.inspirationalspark.com/image-files/inspirational-spark-right.jpg	(from http://www.inspirationalspark.com/support-files/inspirational.css)
11:33:01	122720/122720	---M--	200	added ('OK')	image/jpeg	etag:%2254a755-1df60-4e23719d041c0%22	http://www.inspirationalspark.com/image-files/crazyenough.jpg	C:/My%20Web%20Sites/NewSparkSite/www.inspirationalspark.com/image-files/crazyenough.jpg	(from http://www.inspirationalspark.com/inspirational-quotes-with-pictures.html)
11:33:01	766/766	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:02%20GMT	http://imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_top_scale.gif	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_top_scale.gif	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:02	766/766	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:02%20GMT	http://imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_top_right.gif	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_top_right.gif	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:02	760/760	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:03%20GMT	http://imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_logo.gif	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_logo.gif	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:02	760/760	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:03%20GMT	http://imagecache2.allposters.com/images/affiliates_graphics/affNET/BTN_ps_go.gif	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/affiliates_graphics/affNET/BTN_ps_go.gif	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:02	767/767	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:03%20GMT	http://imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_right_side.gif	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_right_side.gif	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:02	768/768	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:03%20GMT	http://imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_bottom_left.gif	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_bottom_left.gif	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:03	769/769	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:04%20GMT	http://imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_bottom_scale.gif	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_bottom_scale.gif	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:03	769/769	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:04%20GMT	http://imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_bottom_right.gif	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/affiliates_graphics/affNET/ps/ps_bottom_right.gif	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:03	735/735	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:04%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M93_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M93_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:03	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:04%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M158_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M158_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:04	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:05%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M141_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M141_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:04	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:05%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M82_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M82_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:04	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:05%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M135_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M135_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:04	739/739	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:05%20GMT	http://imagecache2.allposters.com/images/QUOMAG/929600_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/929600_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:04	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:05%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M49_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M49_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:05	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:06%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M175_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M175_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:05	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:06%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD69_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD69_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:05	735/735	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:06%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M71_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M71_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:05	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:06%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M147_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M147_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:06	738/738	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:07%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD149_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD149_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:06	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:07%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M163_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M163_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:06	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:07%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M137_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M137_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:06	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:07%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MX02_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MX02_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:07	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:08%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M183_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M183_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:07	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:08%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD86_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD86_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:07	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:08%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M111_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M111_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:07	738/738	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:08%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD138_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD138_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:08	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:08%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD54_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD54_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:08	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:09%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD62_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD62_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:08	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:09%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M170_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M170_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:08	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:09%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M115_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M115_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:08	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:09%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M94_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M94_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:09	738/738	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:10%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD130_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD130_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:09	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:10%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD34_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD34_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:09	750/750	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:10%20GMT	http://imagecache2.allposters.com/images/Magnet_Set/MAGNET_SET_60_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/Magnet_Set/MAGNET_SET_60_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:09	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:10%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M149_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M149_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:10	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:11%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M02_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M02_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:10	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:11%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M133_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M133_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:10	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:11%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD55_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD55_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:10	739/739	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:11%20GMT	http://imagecache2.allposters.com/images/QUOMAG/929611_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/929611_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:11	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:11%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M152_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M152_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:11	738/738	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:12%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MDX07_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MDX07_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:11	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:12%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD96_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD96_a.jpg	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:12	74911/74911	---MCZ	200	added ('OK')	text/html	date:Fri,%2005%20May%202023%2017:33:12%20GMT	http://www.inspirationalspark.com/inspirational-fridge-magnets.html	C:/My%20Web%20Sites/NewSparkSite/www.inspirationalspark.com/inspirational-fridge-magnets.html	(from http://www.inspirationalspark.com/inspirational-magnets.html)
11:33:12	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:13%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M70_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M70_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:12	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:13%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M184_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M184_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:13	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:14%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MX07_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MX07_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:13	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:14%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M81_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M81_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:13	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:14%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MX01_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MX01_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:13	738/738	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:14%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD110_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD110_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:13	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:14%20GMT	http://imagecache2.allposters.com/images/ILLU/MA335_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/ILLU/MA335_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:14	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:15%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M167_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M167_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:14	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:15%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M113_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M113_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:14	749/749	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:15%20GMT	http://imagecache2.allposters.com/images/Magnet_Set/MAGNET_SET_69_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/Magnet_Set/MAGNET_SET_69_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:14	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:15%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD134_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD134_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:14	750/750	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:15%20GMT	http://imagecache2.allposters.com/images/Magnet_Set/MAGNET_SET_62_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/Magnet_Set/MAGNET_SET_62_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:15	738/738	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:16%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD137_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD137_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:15	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:16%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD71_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD71_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:15	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:16%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M130_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M130_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:15	736/736	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:16%20GMT	http://imagecache2.allposters.com/images/QUOMAG/M55_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/M55_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
11:33:16	737/737	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2005%20May%202023%2017:33:17%20GMT	http://imagecache2.allposters.com/images/QUOMAG/MD65_a.jpg	C:/My%20Web%20Sites/NewSparkSite/imagecache2.allposters.com/images/QUOMAG/MD65_a.jpg	(from http://www.inspirationalspark.com/inspirational-fridge-magnets.html)
